lsa_0,lsa_1,rating,month,review_age_days,location_freq,title_len,word_count,avg_word_len,sentiment,sentiment_extremity,is_helpful
0.22765880639169198,-0.034302989855687124,4,1,105,958,4,19,14.052631578947368,0.8842,0.8842,0
0.26038445742881416,-0.012539584236532791,5,3,43,958,38,114,10.929824561403509,0.9893,0.9893,1
0.19423275219686165,-0.05877122133797578,5,4,3,958,74,64,10.5625,0.9957,0.9957,1
0.18645668348161967,-0.1325631947246146,5,4,3,958,11,20,10.65,0.784,0.784,0
0.19207187185196012,0.1393701706923014,5,12,491,32,12,13,7.769230769230769,0.8689,0.8689,0
0.23384237708119043,0.12648691717744642,5,3,40,97,48,119,10.117647058823527,0.9681,0.9681,0
0.07714786052277037,0.028060612625845034,5,1,101,2,4,8,9.875,0.5983,0.5983,0
0.1921270328317247,-0.11990266571735433,5,4,17,958,23,41,10.804878048780488,0.9854,0.9854,1
0.22547617518760857,0.11659476933436094,5,3,45,958,56,48,9.604166666666666,0.9857,0.9857,1
0.17692504878273332,-0.11316331216618775,5,3,32,958,50,29,8.689655172413794,0.8074,0.8074,0
0.14117169282227787,-0.03647879736058414,5,4,25,958,74,135,10.133333333333333,0.9903,0.9903,1
0.15796529883759586,0.017054617025667587,5,4,31,958,14,26,14.115384615384617,0.9667,0.9667,1
0.26430190764704925,-0.15012891336677484,4,10,188,958,37,108,9.898148148148149,0.9539,0.9539,1
0.09897257390556631,0.028018616184947113,1,1,468,11,37,25,7.84,0.3252,0.3252,0
0.2855181200908894,-0.16410945077100553,5,3,36,958,61,60,10.4,0.9794,0.9794,1
0.17349279935915418,0.10034783129469563,5,4,14,958,16,22,10.5,0.9045,0.9045,1
0.16016888420591407,-0.04830210229201075,4,2,68,958,19,44,12.068181818181818,0.8674,0.8674,1
0.28489483817093214,-0.16316105095548772,5,3,45,958,48,34,9.5,0.9614,0.9614,0
0.24807912874815535,-0.12879833004926827,5,4,29,958,27,60,9.766666666666667,0.9384,0.9384,1
0.2656073417511591,0.05099511855790341,5,2,81,38,14,37,10.702702702702704,0.9828,0.9828,0
0.20496185072526374,0.24393225460822404,5,3,43,958,12,49,11.653061224489797,0.9763,0.9763,1
0.10299751343046681,0.003555394931785673,5,4,4,958,31,38,10.973684210526317,0.7382,0.7382,0
0.20684954897717656,0.11145277852563999,5,3,34,958,88,152,10.078947368421051,0.9687,0.9687,1
0.1403825824405969,-0.1789214526386833,5,4,17,958,18,19,10.36842105263158,0.7992,0.7992,1
0.2679402994218704,-0.18160858416723144,5,4,17,958,50,74,11.405405405405403,0.9795,0.9795,1
0.19734904155567132,0.09901578218038765,5,4,4,958,11,26,9.26923076923077,0.8642,0.8642,1
0.2511098974700684,-0.14351949093159566,5,4,25,958,23,10,7.8,0.9411,0.9411,0
0.13950154292219594,-0.03361780855490004,5,12,132,958,22,52,11.596153846153848,0.9228,0.9228,1
0.2307882439399864,0.085374617161681,5,4,8,958,8,21,9.80952380952381,0.9485,0.9485,0
0.23040278262117772,0.15298662219630768,5,3,35,958,43,85,9.717647058823529,0.9466,0.9466,1
0.08304199032859241,-0.025446712729551284,3,7,282,38,25,7,3.857142857142857,0.0,0.0,0
0.1324548844375209,0.06515073199028124,5,3,35,958,38,36,8.75,0.9546,0.9546,1
0.28743105741682284,-0.0887042667682202,4,3,37,958,8,124,12.475806451612904,0.9859,0.9859,1
0.1667925972121952,0.1571970315223842,5,4,31,958,13,43,9.930232558139537,0.9587,0.9587,1
0.1354230245856219,-0.08777881403363899,5,4,5,958,16,22,10.409090909090908,0.9245,0.9245,0
0.18070879913474494,0.0008753174870276097,5,5,727,97,34,30,9.9,0.9777,0.9777,0
0.14930973484194257,0.025127203468307362,5,4,7,958,21,35,11.257142857142858,0.8881,0.8881,1
0.21404510365141186,-0.05185354802083909,5,3,40,958,17,20,9.5,0.931,0.931,0
0.2025524452487213,0.08913055417785329,5,4,26,958,14,117,12.290598290598291,0.9954,0.9954,1
0.23121058539341008,0.10380117632248773,5,4,19,958,62,131,9.259541984732824,0.9791,0.9791,1
0.209276209648528,-0.15511024500788198,5,4,13,958,98,47,8.27659574468085,0.9489,0.9489,1
0.18630413183097616,-0.10153872203854279,4,4,7,958,31,45,10.422222222222222,0.9836,0.9836,1
0.24070829372829994,0.09927752421455258,5,3,43,958,75,66,9.136363636363637,0.8764,0.8764,1
0.07493838974919997,0.09369485402172144,5,4,31,958,10,4,2.5,0.2023,0.2023,0
0.22431717711457236,0.20550112977472884,5,4,15,958,21,37,10.972972972972974,0.9668,0.9668,1
0.2170359939658108,0.1047364236297674,5,1,96,958,58,105,9.857142857142858,0.9214,0.9214,0
0.20948340371561433,0.13073785668951077,5,4,12,958,19,159,10.61006289308176,0.9932,0.9932,1
0.27914014605573395,0.10645622598712229,5,3,46,958,31,82,11.402439024390244,0.9953,0.9953,1
0.19457546407045628,0.12275501229122658,5,3,400,958,47,94,10.22340425531915,0.9795,0.9795,1
0.1387049588757686,-0.04402504506328424,5,5,347,17,5,3,4.666666666666667,0.6249,0.6249,0
0.23359877143991012,0.1582547919219172,5,4,10,958,66,59,10.067796610169491,0.9611,0.9611,0
0.17923908444476427,-0.02165179486778668,4,3,53,958,47,42,10.904761904761903,0.8476,0.8476,1
0.1497594862118706,0.06421512129873093,5,4,20,958,29,65,10.092307692307692,0.9744,0.9744,1
0.22711186245456283,0.04382239943749535,5,4,17,958,51,62,10.419354838709678,0.9131,0.9131,1
0.20468886652028953,0.23871042661210062,5,3,43,958,10,91,10.54945054945055,0.9906,0.9906,1
0.1875633703015702,0.1184137828424269,5,2,68,958,59,57,9.964912280701755,0.9682,0.9682,1
0.17529638987418572,0.028276814482395773,5,3,47,958,30,79,10.91139240506329,0.9835,0.9835,1
0.2505832757183932,0.2565312831121422,5,4,15,958,51,80,9.65,0.9747,0.9747,1
0.2664997357433795,-0.12868370841464363,5,9,219,97,22,72,10.083333333333334,0.989,0.989,0
0.21787547654987313,0.03523311432651455,5,4,6,958,10,15,12.8,0.9521,0.9521,1
0.14030197089960492,0.060387526056831196,5,4,28,958,20,37,11.513513513513514,0.9454,0.9454,1
0.28618650775031845,-0.14621667092240584,5,3,61,958,11,31,11.838709677419354,0.9776,0.9776,1
0.12200423256705417,0.05250438099810119,4,4,11,958,54,37,11.297297297297296,-0.0504,0.0504,1
0.1833987320398946,0.03869804245272114,5,4,26,958,30,30,9.4,0.9001,0.9001,0
0.18024901138302907,0.123479537506844,5,1,101,958,90,83,12.481927710843374,0.9639,0.9639,1
0.24189551005883334,0.03014900134472864,5,3,42,958,15,155,11.535483870967742,0.9912,0.9912,1
0.11916066054614151,0.05244742484486129,5,4,21,958,33,65,11.076923076923077,0.8242,0.8242,1
0.2363822634008578,-0.03154431058888191,5,3,40,958,13,16,7.5,0.9595,0.9595,0
0.22599026082707963,-0.11999090808087162,5,8,981,17,23,15,7.266666666666667,0.7264,0.7264,0
0.12695204346777372,0.008965598647267207,5,1,112,5,16,3,2.6666666666666665,0.6114,0.6114,0
